compound,user_compound_id,smiles,purity_pct,molecular_weight,log_p,tpsa,inchi_key,num_rotatable_bonds,num_h_acceptors,num_h_donors,num_atoms,num_bonds
4a2111af-a94b-40cd-ad90-e43a31bb72f4,9321130,COc1nccn2c(CNC(=O)Cn3ccc4ccccc43)nnc12,,336.36,1.4,86.34,WEYYSJWWNQEWII-UHFFFAOYSA-N,5,7,1,25,28
2b8aa581-a2d3-440f-aeb0-f06b4ddc4ff9,8633176,CC[C@H](CO)N=c1nc2c(ncn2C(C)C)c(NCc2ccccc2)[nH]1,,354.46,2.62,91.12,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,7,6,3,26,28
0d5984dc-3450-4d51-a074-90a7c6512c1d,9320580,COC(=O)c1ccc2c(=O)n(CCCCCC(=O)O)c(=S)[nH]c2c1,,350.4,2.49,101.39,XMPLMDFRCFNLJA-UHFFFAOYSA-N,7,6,2,24,25
606b1e44-d5a1-4faa-b8f6-5d1e130a93f1,9316571,COc1ccc(/C=C(/C#N)c2nc(-c3ccccc3)cs2)cc1[N+](=O)[O-],,363.4,4.79,89.05,CQRZMADPFGQZOZ-DHDCSXOGSA-N,5,6,0,26,28
93fe8b8d-0665-487a-b1b0-fadb8e825b30,9313040,O=C(NC1CCCC1)c1ccc(Oc2nccs2)cc1,,288.37,3.61,51.22,KRMLWIMVQGQEEF-UHFFFAOYSA-N,4,4,1,20,22
7fdb33d2-6e51-4f93-8524-dec6efccf372,9320139,CCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OC,,338.36,3.8,57.9,OJLPJUFRXNGYJM-UHFFFAOYSA-N,3,5,0,25,28
1027c08e-b89e-48cd-8bda-2396a3792807,9315977,CS(=O)(=O)N1CCN(CCNC(=O)c2ccc(=O)[nH]c2)CC1,,328.39,-1.32,102.58,ZZQVJGKEKFOPOR-UHFFFAOYSA-N,5,5,2,22,23
bc004307-a7e7-40d3-abd5-d426709583f8,9316255,CC(C)(C)C1CNC(=O)C1C(=O)Nc1ccccc1,,260.34,2.03,58.2,SZXTYBQCCZXZAV-UHFFFAOYSA-N,2,2,2,19,20
1ac4ad9d-2f71-4882-83ad-fefed7c5be93,9313783,COc1ccc(-c2csc(NC(=O)c3ccccc3)n2)cc1C,,324.4,4.38,51.22,WZGQRRRNSTVQLS-UHFFFAOYSA-N,4,4,1,23,25
95d3b34e-48a6-47e0-8ef5-ec582a66aeaa,9319907,CCNC(=S)Nc1cccc([N+](=O)[O-])c1,,225.27,1.9,67.2,RLSRYPAXAQWWKL-UHFFFAOYSA-N,3,3,2,15,15
0e17fc29-d276-472d-b0f3-6c763c17124a,9319430,O=C(NCc1ccc(F)cc1)c1c(O)c2ccccc2[nH]c1=O,,312.3,2.3,82.19,WQLQUVNSIPKNAJ-UHFFFAOYSA-N,3,3,3,23,25
ce2da750-430d-4fd5-b2ee-75360c9c7df4,9313188,CC(=O)Nc1c(-c2cc(=O)oc3cc(C)ccc23)oc2ccccc12,,333.34,4.47,72.45,WBJUGANEXONTGI-UHFFFAOYSA-N,2,4,1,25,28
388e7499-8e75-4fd0-9718-edfbb7777fac,8632973,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O,,337.38,2.86,86.63,QLTXKCWMEZIHBJ-PJGJYSAQSA-N,2,3,3,25,27
c4573f80-737c-460c-a9b1-fdbd73cf46ca,9320171,COC(=O)/C(=N\Nc1ccc(-c2ccccc2)cc1)C(=O)CCl,,330.77,3.1,67.76,IYUNDWNVLVWTEO-SILNSSARSA-N,6,5,1,23,24
2cbb91cc-aa05-45e7-a588-118e6572c41d,9317226,C#CCn1/c(=N/C(=O)c2ccc(S(=O)(=O)N(C)CCCC)cc2)sc2cccc(OC)c21,,471.6,3.51,80.97,OASXVUGEZUWQSI-VHXPQNKSSA-N,8,6,0,32,34
dc229802-3c65-48bc-ae9d-a786d9bac8f1,9317396,C#CCn1ccn(-c2ccc(F)cc2)c(=O)c1=O,,244.22,0.77,44.0,UKDKIQRYLUZTTA-UHFFFAOYSA-N,2,4,0,18,19
f5bdc3b4-7127-44fc-a524-1449c221697c,8633525,N[C@@H](CS(=O)O)C(=O)O,,153.16,-1.38,100.62,ADVPTQAUNPRNPO-REOHCLBHSA-N,3,3,3,9,8
bbef8d2b-b51b-4e16-a0a5-c346c6d8b0e7,9317062,C#CCn1/c(=N/C(=O)c2cccs2)sc2c(C)cc(C)cc21,,326.45,3.76,34.36,GEHZJJMZMMUNCD-ZCXUNETKSA-N,2,4,0,22,24
f88ffca1-ae5f-4a9d-9c9e-9a3a6afbd5ef,9315532,CC(C)S(=O)(=O)c1ccc(CC(=O)O)cc1,,242.3,1.5,71.44,DNYIDVSDKGJLEJ-UHFFFAOYSA-N,4,3,1,16,16
97ba7da9-1fb1-459b-816b-1765d333673f,9312979,CSc1ccc(CC(=O)Nc2cccc(C)n2)cc1,,272.37,3.29,41.99,ZSNJCOXNDAVTHL-UHFFFAOYSA-N,4,3,1,19,20
c9c73dd4-2b9f-410a-9bf3-0ad2043d5bd0,9322712,CCOc1ccc2c(=O)c(Oc3ccc(C(=O)OC)cc3)coc2c1,,340.33,3.77,74.97,MWGMLZDECMVYFR-UHFFFAOYSA-N,5,6,0,25,27
bf790ee9-4d81-406b-b352-1d6d1aebc6f8,9317246,CCOC(=O)c1nn(-c2ccccc2)c(=O)cc1OS(=O)(=O)c1cc(OC)ccc1OC,,460.46,2.19,123.02,ZDIHGKHPFMLDRY-UHFFFAOYSA-N,8,10,0,32,34
f0a9e736-b0db-4779-a8bb-22f88ace9437,9320189,COc1cccc(N/C=C(\C#N)C(=O)NCc2ccccc2)c1,,307.35,2.83,74.15,ODFRXXFDVIWNIT-FYWRMAATSA-N,6,4,2,23,24
9d0c0e94-8cab-41a3-8364-8ea4f26ba23e,9250205,O=C(c1cc2ccccn2c1)N1CC2CN(c3ccc(C(F)(F)F)cn3)CC2C1,,400.4,3.56,40.85,CSLPYNVCJSCHRN-UHFFFAOYSA-N,2,4,0,29,33
4a78e3b4-c4fe-4b08-8f72-863013d42cb4,8633792,COC(=O)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)CCl)cc1,,440.88,3.21,88.7,TXJZRSRTYPUYRW-NQIIRXRSSA-N,4,5,1,31,34
4368760a-c46b-478a-ae9b-bd194cd93e6f,9313066,Cn1cccc(C(=O)NCC2CCCN2c2nc3ccccc3o2)c1=O,,352.39,1.93,80.37,TYORMCMSTDELIQ-UHFFFAOYSA-N,4,6,1,26,29
a09cc9a4-edc7-4b83-a459-1a64b5c61ee6,9320686,COc1ccc2c(c1)c(=O)c(S(=O)(=O)c1ccc(Cl)cc1)cn2Cc1cccc(F)c1,,457.91,4.68,65.37,RYXYRPRSCHYONH-UHFFFAOYSA-N,5,5,0,31,34
6ec63040-d346-4e9a-9ecf-5b2ec47b271c,9320710,NC(=O)c1oc2ccccc2c1NC(=O)c1cccc(C(F)(F)F)c1,,348.28,3.8,85.33,HCYIGKCREZNGAZ-UHFFFAOYSA-N,3,3,2,25,27
ff1683c0-d391-4272-9ea8-7040f9d6579a,9320996,O=C(NCN1CCc2ccccc2C1)c1cnccn1,,268.32,1.22,58.12,QHHNAVDWGLDQCL-UHFFFAOYSA-N,3,4,1,20,22
3715b0fb-f597-4576-a444-c22408f28a34,9322468,COC(=O)COc1ccc2c(C)c(-c3cc(OC)ccc3OC)c(=O)oc2c1,,384.38,3.34,84.2,ONTMSUKHCZBLLZ-UHFFFAOYSA-N,6,7,0,28,30
70d5ec0b-a3cd-4e75-97e5-72c3899ceaee,9312692,CCOc1ccccc1-n1ccn(CC(N)=O)c(=O)c1=O,,289.29,-0.12,96.32,VYUNKOUWINAVNG-UHFFFAOYSA-N,5,6,1,21,22
bfbdccda-e704-443a-82b7-ebb6134bbaa7,9320096,CCCCC(=O)Nc1nnc(S)s1,,217.32,1.96,54.88,GBVQDSGFPMKXEU-UHFFFAOYSA-N,4,5,2,13,13
e5795f66-1de5-412e-9ca0-e9bfc766dcd7,9320861,COC(=O)/C(C#N)=C1\SC=C(C)N1c1ccccc1,,272.33,3.01,53.33,WQXDBLHDFLNWFB-SEYXRHQNSA-N,2,5,0,19,20
6a14de0c-1094-44c3-8805-9056c1f5c07d,9320202,COc1ccccc1CN1CCCC(CN)C1,,234.34,1.87,38.49,NDMLOMNKVNVUMR-UHFFFAOYSA-N,4,3,1,17,18
80ef04f1-fc84-4947-b253-4cdd5a3f3965,9317127,CCOC(=O)c1nn(-c2ccccc2C)c(=O)cc1OS(=O)(=O)c1cc(C)c(OC)cc1C,,472.52,3.11,113.79,DVBWPOPNUGDZRE-UHFFFAOYSA-N,7,9,0,33,35
e293c950-add9-4813-bdd1-27132b9e010f,9318070,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1ccco1,,289.27,3.05,98.27,YYAYRDHIHZRYSE-UHFFFAOYSA-N,3,6,1,20,22
5fcb45db-fca2-4f49-8fef-c273bf77592f,9321546,COc1ccc(C(=O)/C=C/c2ccc(C)cc2)c(OC(=O)c2ccco2)c1,,362.38,4.71,65.74,RIVHYFBMPYINKK-FMIVXFBMSA-N,6,5,0,27,29
565f5b23-c428-4b20-8524-e0447d90bc3b,9314277,O=C(CSc1nnc2ccc(-c3ccccc3)nn12)NCc1ccccc1,,375.46,3.2,72.18,IIWOYBXIZWTKOP-UHFFFAOYSA-N,6,6,1,27,30
4d37b00a-f372-4ea2-b06d-57e049d237b6,9316329,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(OC)c1,,302.76,4.25,35.53,SIPIMPITDGVGQS-BJMVGYQFSA-N,5,3,0,21,22
899b894b-5278-492a-af15-977fd98edbbb,9312760,O=C(NCc1cncc(-c2cccnc2)c1)NC1CCCC1,,296.37,2.89,66.91,IUICRDZBCLTYJU-UHFFFAOYSA-N,4,3,2,22,24
d23ca854-003a-4a0f-96c4-91d66fe3c294,8633238,Oc1nc2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,,363.8,5.76,62.58,FLVRDMUHUXVRET-UHFFFAOYSA-N,3,4,2,26,29
5736307e-c3c9-4782-a527-e1bfff6b08c1,9319334,COCCOC(=O)C1=C(C)NC(=O)NC1c1ccc(C)cc1,,304.35,1.81,76.66,YTQIRZADYOIPSM-UHFFFAOYSA-N,5,4,2,22,23
ae2c7d20-14f4-4617-8d03-3ba2d45e29d1,9316749,C#CCn1/c(=N/C(=O)/C=C/c2ccccc2)sc2cc(NC(C)=O)ccc21,,375.45,3.44,63.46,TURUNJVMHMSWGP-NZXQABLRSA-N,4,4,1,27,29
7b32e8da-e464-4d15-b3d1-198eb463d7dd,9321054,CCc1ccc(NC(=O)Cn2cc(S(=O)(=O)c3ccc(C)cc3)c(=O)c3cc(OC)ccc32)cc1,,490.58,4.35,94.47,OVNGFIIMDBQQDM-UHFFFAOYSA-N,7,6,1,35,38
ec099197-a347-47d6-8416-712900ce87a4,9319481,COc1ccc(-c2c(C)oc3cc(OS(=O)(=O)c4ccc(C)cc4)ccc3c2=O)cc1,,436.49,4.85,82.81,PVXMQFZGWPWLNP-UHFFFAOYSA-N,5,6,0,31,34
a76c9c84-e4e7-48a4-be99-e921e40055c7,9313086,O=C(CSc1nnc(CCc2nc3ccccc3[nH]2)o1)N1CCOCC1,,373.44,1.68,97.14,JUIGQNFFHNIFDU-UHFFFAOYSA-N,6,7,1,26,29
cc1fc56b-f9e1-48a3-8f7f-5ca867d43588,9319226,COC(=O)c1cc(Br)ccc1NC(=O)c1ccc(OC)c(OC)c1,,394.22,3.51,73.86,VFSYRCQAYZITOL-UHFFFAOYSA-N,5,5,1,24,25
bf100299-9fe9-46f4-a1d5-95334989a4d3,9314826,Cc1cn(C)nc1C(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1,,350.43,1.99,93.95,MXRLDMAMAKEDOG-UHFFFAOYSA-N,3,7,1,23,25
e835ba37-566a-476d-b3ae-7bd3e3d78b39,9322113,COc1ccc(-c2coc3cc(OC(=O)c4ccc5c(c4)OCO5)ccc3c2=O)cc1,,416.38,4.42,84.2,IUOUKSCMDUOVAF-UHFFFAOYSA-N,4,7,0,31,35
ac0bbf77-dddc-48b8-abe5-5b26e3b55055,9316990,N#C/C(N)=C(\C#N)NC(=O)Nc1ccc2c(c1)OCO2,,271.24,0.75,133.19,BMCGDVNOKYRKDV-HJWRWDBZSA-N,2,6,3,20,21
f081e733-d7fd-497a-a3e7-e669e7aebec5,8633673,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,,213.19,-0.46,124.01,QXWYKJLNLSIPIN-JGVFFNPUSA-N,3,5,5,15,15
3f89cf1b-d5fa-433e-ad18-3f78fe326892,9316567,CCOC(=O)CCCN1C(=O)/C(=C/c2ccccc2)SC1=S,,335.45,3.23,46.61,HEJUAYRNNNXEMF-QBFSEMIESA-N,6,5,0,22,23
c48d45bf-cba8-41c6-b14e-b480332c70a8,9322102,Cn1c(=O)c2c(nc(CN3CCOCC3)n2CCc2ccccc2)n(C)c1=O,,383.45,0.51,74.29,SUSLBOZVVIMHKD-UHFFFAOYSA-N,5,8,0,28,31
e99a5a86-06fc-4b83-8aff-d87cf2265381,9321920,CNC(=O)C(=O)NCC1CCN(c2ccnc(C)c2)CC1,,290.37,0.47,74.33,ONTPITNVHKHLBG-UHFFFAOYSA-N,3,4,2,21,22
4244ffc8-0343-40ae-8c87-c58e20f15083,9315939,COCCN1CCC(CNC(=O)NCc2ccc(Cl)cc2)CC1,,339.87,2.5,53.6,BXOMSFUJSATQJV-UHFFFAOYSA-N,7,3,2,23,24
821cbb9f-fca8-459d-909a-46c8bb71d698,9320269,Cc1ccc(Cn2c(SCc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)cc1,,406.51,3.08,61.82,IFJFHPXSQKPAPH-UHFFFAOYSA-N,5,7,0,29,32
cadd0b34-002d-4095-97c6-7e57de3814b7,9322179,CCOC(=O)c1ccccc1NC(=O)c1ccc(N2CCCC2)nn1,,340.38,2.51,84.42,GBXRVBCBHSMXEN-UHFFFAOYSA-N,5,6,1,25,27
cc4b2e81-100c-4e7b-8185-6a469753045b,9318125,CCOc1ccc2nc(-c3cc(NC(C)=O)ccc3O)sc2c1,,328.39,4.03,71.45,XNQPJHIWVOZVHG-UHFFFAOYSA-N,4,5,2,23,25
243420c0-5e02-4ece-ae3d-ccaf72719b31,9321150,Cc1cccc(-n2nnc(C(N)=O)c2N)c1C,,231.26,0.57,99.82,GDNDZDAHGSLSQZ-UHFFFAOYSA-N,2,5,2,17,18
1651a76a-71a7-42ff-a8a4-35d5e1be3495,9317842,CCOC(=O)c1nn(-c2ccc(C)cc2)c(=O)cc1OCC(=O)Nc1ccc(OC)cc1,,437.45,2.74,108.75,OULIDCOQIVUNOC-UHFFFAOYSA-N,8,8,1,32,34
443760cb-1156-46e0-9381-ad9a6d6905ce,9322653,COc1ccc(N2CCCn3c2nc2c3c(=O)n(CCc3ccccc3)c(=O)n2C)cc1,,431.5,2.69,74.29,MDKRNBZAPXYPON-UHFFFAOYSA-N,5,8,0,32,36
f26a3344-3c29-432c-98c8-63dcbd34ca9a,9318131,CCCS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc21,,408.55,3.29,83.55,DHKCFRHRUHSXBG-UHFFFAOYSA-N,6,4,1,27,29
b3807f7b-33af-407a-9c6d-93bd36171094,9322502,COc1ccc(Oc2coc3c(CN4CCCCC4)c(O)ccc3c2=O)cc1,,381.43,4.29,72.14,QBMLEMYKEVZDGO-UHFFFAOYSA-N,5,6,1,28,31
071aa5c0-2060-4569-a571-a2b559f7858c,8632829,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,,272.78,2.19,55.56,HCBIBCJNVBAKAB-UHFFFAOYSA-N,6,4,1,18,17
f0fd6c20-61ec-491f-96e4-c84e777625b5,9317731,C=CCOC(=O)/C(C#N)=C/c1ccc(-c2ccc(C)cc2)o1,,293.32,3.89,63.23,GHOPAFKYTWJCQL-RVDMUPIBSA-N,5,4,0,22,23
5184cb32-fcd2-4b2b-9a6b-ec616d9965f3,9316755,C#CCn1/c(=N/C(=O)c2ccccc2C)sc2cccc(F)c21,,324.38,3.52,34.36,CAXNUASRICMQPR-ZZEZOPTASA-N,2,3,0,23,25
46cd9a22-9d64-4ba2-b3e1-51be3efed551,9313545,COCCNC(=O)Nc1nnc(SC)s1,,248.33,1.03,76.14,ACMVXOKQSJCNLL-UHFFFAOYSA-N,5,6,2,15,15
fdfe20d7-d8b5-41b0-9865-ee6af9ba5c0c,8632649,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.O=S(=O)(O)O,,576.71,1.96,220.04,BNPSSFBOAGDEEL-UHFFFAOYSA-N,8,10,10,39,38
90ff3941-bffe-4930-b7b0-896b012079ca,9314863,CCOC(=O)c1ccc(NC(=O)CSc2ccc(-c3c(C)nc4ccc(C)cn34)nn2)cc1,,461.55,4.32,98.48,ALSCQRFHZTVFRV-UHFFFAOYSA-N,7,8,1,33,36
3f055ffe-86e0-43c4-8707-d02f3981287e,9312902,Cl.ClC12CCCCC1C(c1ccccc1)NCC2,,286.25,4.31,12.03,FTCXJJAXYXIHON-UHFFFAOYSA-N,1,1,1,18,19
4533b42e-9576-4778-8e5d-6cc707516010,9313744,CN1CCN(C(c2ccco2)c2sc3nc(-c4ccco4)nn3c2O)CC1,,385.45,2.69,83.18,KLACMLBEQTVDBV-UHFFFAOYSA-N,4,9,1,27,31
d07a52dc-61d4-4d0d-b37f-4bb999f4a4cc,9317156,COC(CNC(=O)C(=O)Nc1ccccc1C#N)OC,,277.28,0.23,100.45,ZOHHZFNWJOYPDQ-UHFFFAOYSA-N,5,5,2,20,20
6781da1a-5997-49bc-a6f5-0d8c8336df7a,9320319,COc1ccc(C)cc1S(=O)(=O)Oc1cccc(C)c1C,,306.38,3.39,52.6,PZCYRDFIKGUBPE-UHFFFAOYSA-N,4,4,0,21,22
66b33e1c-9a9c-42a6-baa6-1a5881490bf4,9313070,COc1ccc2nc(-c3ccc(NC(=O)C(C)(C)C)cc3)cn2n1,,324.38,3.39,68.52,NRZOEWOMDGSQGP-UHFFFAOYSA-N,3,5,1,24,26
20c2bb91-8087-429c-99ba-917a34a2a582,8799870,CC(c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,,345.37,1.88,91.61,XYDNMOZJKOGZLS-UHFFFAOYSA-N,3,9,0,26,30
739fcaa7-17c5-4543-9eda-a2afa53e4201,9316075,Cc1cc(CCNC(=O)Cc2cccc(C(F)(F)F)c2)nn1C,,325.33,2.65,46.92,HUWKLJZCXHAOLE-UHFFFAOYSA-N,5,3,1,23,24
38f24422-8b13-470d-b27a-97c249785f35,8633016,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,,402.06,6.67,44.24,BAFKRPOFIYPKBQ-UHFFFAOYSA-N,4,4,0,24,26
d30caaf7-838f-41e4-b40a-f50e29c29b19,9314378,COc1cccc(-c2csc(/C(C#N)=C\c3cccc(C)c3)n2)c1,,332.43,5.19,45.91,IBSQCIAHGPAXAH-YVLHZVERSA-N,4,4,0,24,26
0f9c016e-6f7b-4255-8454-01cf949ea51c,9317515,C=CCn1/c(=N/C(=O)c2ccc(C#N)cc2)sc2cccc(OC)c21,,349.42,3.51,67.38,PKICQEHYSKQLDP-VZCXRCSSSA-N,4,5,0,25,27
2eadf7df-38a6-4542-958f-60f66c05e129,9314489,Cc1cc(C)nc(SCc2nnc(SC(C)C)n2C)n1,,309.46,3.01,56.49,YGTFSHIEAGSCAF-UHFFFAOYSA-N,5,7,0,20,21
d485aca0-489c-4666-bbea-3089a8f1ed10,9316558,CCOC(=O)C(C#N)=C1C=C(C)N(c2ccc(OC)cc2[N+](=O)[O-])C(C)=C1,,369.38,3.61,105.7,NGOSEVLXLAPQBX-UHFFFAOYSA-N,5,7,0,27,28
d926aea4-6017-431c-a31c-dda53777b724,9321816,COc1ccc(/C=C/C(=O)NCC(O)c2ccc(C(F)(F)F)cc2)cc1OC,,395.38,3.59,67.79,UFNJDGJHSIOKNV-ONNFQVAWSA-N,7,4,2,28,29
a86c5102-d904-4d8f-bf6b-8adbd2a9fadf,9321492,O=C(CSc1ccc(F)cc1)Nc1ccn2nccc2c1,,301.35,3.2,46.4,WMINJIKGRGGANX-UHFFFAOYSA-N,4,4,1,21,23
eaf87a45-527d-43fb-b3d4-1e94283bde4c,9321774,CC(C)c1ccc2oc(=O)cc(CN3CCN(Cc4ccccc4)CC3)c2c1,,376.5,4.23,36.69,NVOSJOANUOFMIW-UHFFFAOYSA-N,5,4,0,28,31
ad38ee9b-4fd9-47ca-b4a5-f4b9e8590074,9320729,CCOC(=O)Cc1csc(NC(=S)NC(=O)c2cccc([N+](=O)[O-])c2)n1,,394.43,2.28,123.46,YHJYWLFBXPHXIW-UHFFFAOYSA-N,6,8,2,26,27
15eee910-99db-4fe3-93e3-7d4d43850fe4,9315554,COCCNC(=O)NCC1(OC)Cc2ccccc2C1,,278.35,1.12,59.59,SZTXNCZJNJJJGO-UHFFFAOYSA-N,6,3,2,20,21
3ff6dc45-3e77-4a28-93cb-f6ed53143342,8632646,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,,520.6,1.61,220.04,MKFFGUZYVNDHIH-UHFFFAOYSA-N,8,10,10,35,34
e211c61b-b553-4890-b7fe-a305c6e197fa,9319609,COc1cc(/C=C(\C#N)C(=O)Nc2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,,383.36,3.17,123.72,DBADARPUFWRTFY-MDWZMJQESA-N,7,7,1,28,29
58d406c0-2ff0-41b5-b9b2-2ae77c86d63d,9316636,CCOC(=O)/C(C#N)=C\c1cn(-c2ccccc2)nc1-c1ccc(OC)cc1,,373.41,4.02,77.14,MPCQJFDRKOOHFJ-LGMDPLHJSA-N,6,6,0,28,30
49a085d5-4c38-43de-8583-3062fcabc03b,9316611,COc1ccc(Br)cc1S(=O)(=O)Oc1ccc(NC(C)=O)cc1,,400.25,3.18,81.7,BYZMCWKOMSEWAY-UHFFFAOYSA-N,5,5,1,23,24
64647c51-f81a-41cd-95c1-6b3a1306dc36,9317915,CC(=O)N1CCCc2ccc(NS(=O)(=O)c3ccccc3)cc21,,330.41,2.79,66.48,SSXGOYLTJLFBLP-UHFFFAOYSA-N,3,3,1,23,25
1e4aa616-3643-47ce-bd7f-a0c02436eb46,9316501,C=CCN(CC=C)S(=O)(=O)c1ccc(C(=O)C(C#N)=C2Nc3ccccc3N2)cc1,,420.49,3.5,102.3,HSGGJGXHFISVAA-UHFFFAOYSA-N,8,6,2,30,32
466bee23-06bb-4a8d-896b-1739e6f4a930,9315739,COCCNC(CC(=O)Nc1ccc(Nc2ccccc2)cc1)C(=O)O,,357.41,2.45,99.69,DDONDVNYJUOIJP-UHFFFAOYSA-N,10,5,4,26,27
b1db7cdf-139b-4667-98ed-28af8f24ec31,9315710,CS(=O)(=O)N1CCN(CCNC(=O)NCCc2ccccc2)CC1,,354.48,0.11,81.75,HQNLCPVVEIWGHF-UHFFFAOYSA-N,7,4,2,24,25
c2996b97-0189-46f7-8534-414b539ee15c,9249925,NS(=O)(=O)c1ccc(NC(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)cc1,,437.5,3.66,94.19,XTAIWHYCFJJFMR-UHFFFAOYSA-N,6,4,2,31,34
0370bc63-25af-432d-a206-7690a1a09f9d,9317902,O=C(/C=C/c1ccc(-c2cc(Cl)ccc2Cl)o1)c1ccccc1,,343.21,6.15,30.21,DFVWAEMSSLABBF-JXMROGBWSA-N,4,2,0,23,25
fcb0888a-7b7f-4a94-9377-0779181d3eac,9321160,CC(Cc1csc2ccccc12)NS(=O)(=O)c1ccc(OCC(N)=O)cc1,,404.51,2.67,98.49,GLOIMVKICGAHJE-UHFFFAOYSA-N,8,5,2,27,29
d85ae081-3b2f-4ac2-8bb2-8737491b4de2,9318439,CCOc1ccc(-c2nnc(SCC(=O)N3CCOCC3)o2)cc1,,349.41,2.09,77.69,NMSXDIUHVHKQGG-UHFFFAOYSA-N,6,7,0,24,26
2de232b7-b1e4-4fcd-a63b-e93dbe7861a5,9313768,CCCC(=O)NCC(OC)c1ccco1,,211.26,1.88,51.47,BPXGBHSHNYRAMX-UHFFFAOYSA-N,6,3,1,15,15
a4c141ff-f096-4d7a-bb49-20a1fd02f3f0,9316306,Cc1nccn1CCNC(=O)NC(C)(C)C,,224.31,1.29,58.95,XJTCHXYKOMAGKZ-UHFFFAOYSA-N,3,3,2,16,16
73766e6c-3dcc-464b-b767-a3ce75e35ff7,9318233,CCC(=O)NNc1nc2c(Cl)cccc2s1,,255.73,2.8,54.02,ZUDCQUSSDSAZGT-UHFFFAOYSA-N,3,4,2,16,17
4d993e9f-51bb-4d1f-9f3a-f8f47c8630ca,9318210,NS(=O)(=O)c1cc(C(=O)O)c(Cl)cc1Cl,,270.09,1.34,97.46,ZSHHRBYVHTVRFK-UHFFFAOYSA-N,2,3,2,15,15
d4a9e366-4e08-44f3-a888-ac04b040b37c,8633664,NC(Cc1ccc(O)c(I)c1)C(=O)O,,307.09,0.95,83.55,UQTZMGFTRHFAAM-UHFFFAOYSA-N,3,3,3,14,14
aad5360d-528e-4d67-9a7f-837ae34f7c7a,9312660,Cc1nnsc1C(=O)N1CCC(C(=O)NCC(F)(F)F)CC1,,336.34,1.38,75.19,ZFDBKOXKTYNQFT-UHFFFAOYSA-N,3,5,1,22,23
52f7ac08-2a0b-4e0f-bba9-02ef02366d97,9312804,CCNC(=O)C(=O)NCC1CCCN1S(=O)(=O)c1cccs1,,345.45,0.15,95.58,CMXBYQVTDDFIRZ-UHFFFAOYSA-N,5,5,2,22,23
0e2c3776-b420-443c-8371-5e6d857f7d95,9320892,Nc1c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc2n1/N=C/c1ccccc1O,,449.52,3.65,123.46,ROYWMEWWBGZAGO-FSJBWODESA-N,4,9,2,31,35
69304ba5-546c-4b87-8660-7c20b17344d4,9317891,C#CCn1/c(=N/C(=O)c2ccc(OC)c(OC)c2)sc2cc(OCC)ccc21,,396.47,3.49,62.05,XHRYEOJOQWXVSZ-DQRAZIAOSA-N,6,6,0,28,30
e212d48c-d600-425e-b689-372f910950a3,9320716,C#CCn1ccn(Cc2ccccc2)c(=O)c1=O,,240.26,0.69,44.0,CNNUIXCHBLEXSS-UHFFFAOYSA-N,3,4,0,18,19
f2334635-1884-48ed-b3b8-65a8e69d2263,9315845,CN1CCC(COc2ncccc2N)CC1,,221.3,1.38,51.38,SZHAPBOXXDPKBS-UHFFFAOYSA-N,3,4,1,16,17
1f227c7c-d082-4ac7-bdbb-e7f107f4ce9f,9322004,C=CCCC(=O)NCC(O)c1ccc(-c2ccco2)cc1,,285.34,3.06,62.47,HRKXRTULTSRZST-UHFFFAOYSA-N,7,3,2,21,22
dc571b85-7f13-41fe-91d8-8a5932d115ed,9315936,COc1ccc(OCCn2c(CCO)nc3ccccc32)cc1,,312.37,2.66,56.51,UHHHACITTJCCMB-UHFFFAOYSA-N,7,5,1,23,25
8d5a5a86-e2c9-4dbc-8beb-c5ad7ac613b2,9317820,Cn1/c(=N/C(=O)/C=C/c2ccccc2)sc2cc(S(C)(=O)=O)ccc21,,372.47,2.78,68.5,CQPPOQYHJPJHDL-WTEGTPGASA-N,3,5,0,25,27
