user_compound_id,split
9313403,train
9313404,train
9313405,val
9313407,train
9313410,train
9313411,val
9313412,train
9313414,val
9313418,test
9313419,train
9313421,train
9313424,val
9313425,train
9313426,train
9313428,val
9313429,val
9313431,train
9313432,val
9313435,train
9313436,train
9313438,train
9313439,train
9313440,train
9313442,val
9313443,test
9313445,train
9313446,val
9313447,train
9313448,val
9313449,train
9313450,train
9313451,val
9313452,train
9313453,train
9313454,train
9313455,test
9313456,train
9313457,test
9313458,train
9313459,train
9313460,train
9313461,train
9313462,train
9313463,train
9313464,train
9313467,train
9313468,val
9313469,train
9313470,train
9313471,train
9313472,train
9313473,val
9313474,test
9313475,train
9313476,val
9313477,val
9313478,val
9313479,val
9313480,train
9313481,train
9313482,train
9313483,train
9313484,train
9313485,train
9313486,train
9313488,train
9313489,test
9313490,train
9313491,test
9313492,train
9313493,train
9313495,test
9313496,train
9313497,train
9313498,train
9313499,train
9313500,val
9313501,train
9313502,train
9313503,train
9313504,train
9313505,val
9313506,train
9313507,train
9313509,train
9313510,train
9313511,train
9313512,train
9313513,train
9313514,train
9313515,train
9313517,val
9313518,train
9313519,train
9313520,train
9313523,test
9313524,train
9313525,train
9313526,train
9313527,train
9313528,train
9313529,train
9313530,val
9313531,train
9313532,train
9313533,test
9313534,train
9313536,val
9313537,train
9313539,train
9313540,train
9313541,test
9313542,train
9313543,train
9313544,train
9313545,train
9313546,train
9313547,test
9313548,train
9313550,train
9313552,test
9313553,train
9313554,train
9313555,train
9313556,val
9313557,train
9313558,train
9313559,train
9313561,val
9313562,train
9313564,test
9313567,train
9313568,train
9313569,train
9313570,val
9313572,train
9313573,train
9313574,train
9313575,train
9313576,train
9313577,test
9313578,train
9313579,val
9313580,train
9313581,train
9313582,train
9313583,val
9313584,train
9313585,train
9313586,test
9313587,train
9313588,train
9313589,train
9313590,test
9313592,test
9313593,train
9313594,val
9313595,test
9313596,train
9313597,train
9313598,train
9313599,train
9313600,train
9313601,val
9313602,test
9313603,val
9313604,train
9313605,train
9313606,train
9313607,test
9313611,train
9313612,test
9313613,train
9313614,train
9313615,train
9313616,train
9313617,train
9313618,train
9313619,val
9313620,train
9313621,train
9313623,train
9313624,train
9313625,train
9313626,val
9313627,train
9313628,train
9313629,val
9313630,train
9313632,train
9313633,train
9313634,train
9313636,train
9313637,train
9313638,test
9313639,train
9313640,val
9313641,train
9313642,val
9313643,train
9313645,train
9313647,val
9313648,val
9313649,train
9313650,train
9313651,train
9313652,test
9313653,test
9313654,train
9313655,test
9313657,val
9313660,val
9313661,train
9313662,val
9313663,train
9313664,test
9313665,test
9313666,train
9313667,train
9313668,train
9313669,train
9313670,train
9313672,train
9313673,train
9313674,test
9313676,train
9313677,test
9313678,train
9313679,train
9313681,train
9313682,train
9313684,train
9313685,train
9313686,test
9313687,train
9313688,test
9313689,train
9313690,train
9313691,val
9313692,train
9313693,train
9313694,val
9313695,train
9313696,val
9313697,train
9313698,val
9313699,val
9313700,train
9313701,test
9313702,train
9313703,train
9313704,train
9313705,train
9313706,train
9313707,test
9313708,train
9313710,train
9313711,test
9313712,test
9313713,test
9313714,train
9313715,val
9313716,train
9313717,train
9313718,train
9313719,val
9313721,test
9313722,train
9313724,train
9313725,train
9313727,test
9313728,train
9313729,train
9313731,train
9313732,train
9313733,train
9313734,test
9313735,train
9313736,test
9313737,test
9313738,train
9313739,val
9313740,val
9313741,train
9313742,train
9313743,train
9313744,train
9313745,train
9313746,train
9313747,test
9313748,train
9313749,train
9313751,train
9313752,train
9313753,train
9313754,train
9313755,train
9313756,val
9313757,test
9313758,val
9313759,val
9313760,train
9313761,test
9313762,val
9313764,train
9313766,test
9313768,train
9313769,train
9313770,train
9313771,test
9313772,train
9313773,train
9313774,test
9313775,train
9313776,train
9313777,train
9313778,train
9313779,train
9313780,test
9313781,val
9313782,train
9313783,train
9313784,train
9313785,train
9313786,train
9313787,train
9313788,test
9313789,train
9313790,train
9313791,val
9313792,train
9313793,train
9313795,train
9313796,train
9313797,val
9313798,train
9313799,train
9313800,val
9313801,val
9313802,train
9313803,train
9313805,train
9313806,train
9313807,train
9313808,train
9313809,train
9313810,train
9313812,train
9313813,train
9313814,train
9313816,train
9313817,val
9313819,val
9313820,val
9313821,train
9313822,train
9313823,val
9313825,train
9313826,train
9313827,train
9313828,train
9313829,train
9313830,test
9313832,test
9313833,train
9313834,train
9313835,train
9313836,train
9313837,train
9313838,train
9313839,train
9313840,train
9313841,train
9313842,train
9313843,train
9313844,train
9313846,train
9313847,train
9313848,test
9313849,train
9313851,train
9313852,train
9313853,train
9313855,val
9313856,train
9313857,train
9313858,train
9313859,train
9313860,train
9313861,train
9313862,val
9313863,train
9313864,train
9313865,train
9313866,val
9313867,train
9313868,test
9313869,train
9313870,train
9313871,train
9313872,train
9313873,train
9313874,train
9313875,val
9313876,train
9313877,val
9313878,val
9313879,train
9313881,train
9313882,train
9313883,train
9313885,val
9313887,train
9313888,train
9313889,train
9313890,train
9313891,train
9313892,val
9313893,train
9313894,train
9313895,val
9313896,train
9313897,train
9313898,train
9313899,train
9313900,val
9313901,test
9313902,train
9313903,train
9313904,train
9313905,train
9313906,train
9313907,train
9313910,train
9313911,train
9313912,val
9313913,train
9313914,train
9313915,train
9313916,train
9313917,train
9313918,train
9313919,train
9313920,train
9313921,test
9313922,val
9313923,test
9313924,train
9313925,train
9313926,train
9313927,train
9313928,train
9313930,test
9313931,train
9313933,train
9313934,train
9313935,val
9313936,train
9313937,train
9313938,train
9313939,train
9313940,train
9313941,train
9313942,train
9313943,train
9313944,val
9313945,train
9313946,train
9313949,test
9313950,train
9313951,train
9313952,train
9313954,train
9313955,test
9313956,train
9313957,train
9313958,train
9313959,train
9313960,train
9313961,train
9313962,val
9313963,train
9313964,train
9313965,train
9313966,train
9313967,train
9313968,train
9313969,train
9313970,train
9313971,test
9313972,train
9313973,train
9313974,train
9313975,train
9313976,train
9313977,train
9313978,train
9313979,train
9313980,train
9313981,val
9313982,val
9313984,train
9313985,train
9313986,test
9313987,train
9313988,train
9313989,train
9313990,train
9313992,train
9313993,train
9313994,val
9313995,train
9313997,val
9313998,train
9313999,test
9314000,train
9314002,train
9314003,train
9314004,test
9314005,train
9314006,train
9314007,train
9314008,test
9314009,val
9314011,train
9314012,train
9314013,train
9314014,val
9314015,test
9314016,train
9314017,train
9314018,train
9314019,test
9314021,train
9314022,train
9314023,train
9314024,train
9314025,test
9314026,train
9314027,val
9314028,val
9314029,train
9314030,train
9314031,test
9314032,train
9314033,train
9314034,test
9314035,train
9314036,train
9314037,train
9314038,train
9314039,val
9314040,train
9314041,test
9314042,train
9314044,val
9314045,train
9314046,train
9314047,train
9314048,val
9314049,train
9314050,train
9314051,val
9314052,train
9314053,train
9314054,train
9314055,train
9314056,train
9314057,train
9314058,train
9314059,train
9314060,train
9314061,train
9314062,train
9314063,test
9314064,test
9314065,train
9314066,train
9314067,train
9314068,val
9314069,val
9314071,train
9314072,train
9314073,train
9314075,train
9314077,train
9314078,train
9314079,val
9314080,train
9314081,train
9314082,train
9314083,train
9314084,train
9314085,train
9314086,train
9314088,test
9314089,train
9314090,train
9314091,val
9314092,test
9314093,val
9314094,val
9314095,train
9314096,train
9314097,train
9314098,train
9314099,train
9314100,train
9314101,test
9314102,val
9314103,train
9314104,test
9314105,train
9314106,train
9314107,test
9314108,train
9314109,train
9314110,train
9314111,val
9314112,val
9314113,train
9314114,test
9314115,train
9314116,train
9314117,val
9314118,test
9314119,train
9314120,train
9314121,train
9314122,train
9314123,train
9314124,train
9314125,train
9314126,val
9314127,train
9314128,train
9314129,val
9314130,val
9314131,train
9314132,train
9314133,train
9314134,train
9314135,train
9314136,train
9314137,train
9314138,train
9314139,train
9314140,test
9314141,test
9314142,val
9314143,test
9314144,test
9314145,train
9314146,val
9314147,train
9314148,train
9314149,train
9314150,train
9314151,train
9314152,train
9314153,train
9314154,train
9314155,train
9314156,train
9314157,train
9314158,train
9314159,train
9314160,train
9314161,val
9314162,train
9314163,test
9314164,train
9314165,train
9314166,val
9314167,test
9314168,test
9314169,test
9314170,train
9314171,train
9314172,train
9314173,train
9314174,train
9314175,train
9314176,test
9314177,val
9314178,train
9314179,train
9314180,train
9314181,val
9314182,train
9314183,val
9314184,val
9314185,train
9314186,train
9314187,train
9314188,test
9314189,train
9314190,train
9314191,val
9314192,val
9314193,train
9314194,test
9314195,val
9314196,train
9314197,train
9314198,val
9314199,train
9314200,train
9314201,test
9314202,train
9314203,train
9314204,val
9314205,test
9314206,test
9314207,train
9314208,train
9314209,train
9314210,train
9314211,train
9314212,train
9314213,train
9314214,train
9314215,train
9314216,test
9314217,val
9314218,train
9314219,train
9314220,train
9314221,train
9314222,test
9314223,val
9314224,train
9314225,train
9314226,train
9314227,train
9314228,train
9314229,train
9314230,train
9314231,train
9314232,train
9314233,train
9314234,train
9314235,train
9314236,train
9314237,train
9314238,train
9314239,train
9314240,train
9314241,train
9314242,train
9314243,train
9314244,train
9314245,test
9314246,train
9314247,test
9314248,train
9314249,val
9314250,train
9314251,train
9314252,test
9314253,train
9314254,val
9314255,train
9314256,test
9314257,train
9314258,val
9314259,train
9314260,train
9314261,train
9314262,train
9314263,train
9314264,val
9314265,train
9314266,train
9314267,val
9314268,train
9314269,test
9314270,val
9314271,train
9314272,train
9314273,train
9314274,train
9314275,train
9314276,train
9314277,test
9314278,train
9314279,val
9314280,val
9314281,train
9314282,train
9314283,train
9314284,train
9314285,train
9314286,train
9314287,train
9314288,val
9314289,train
9314290,train
9314291,val
9314292,train
9314293,train
9314294,train
9314295,train
9314296,train
9314297,val
9314298,train
9314299,val
9314300,val
9314301,val
9314302,train
9314303,train
9314304,val
9314305,train
9314306,train
9314307,val
9314308,train
9314309,train
9314310,train
9314311,train
9314312,train
9314313,train
9314314,val
9314315,train
9314316,test
9314317,test
9314318,train
9314319,train
9314320,train
9314321,train
9314322,train
9314323,train
9314324,test
9314325,train
9314326,train
9314327,train
9314328,val
9314329,test
9314330,test
9314331,train
9314332,train
9314333,val
9314334,train
9314335,train
9314336,train
9314337,train
9314338,val
9314339,train
9314340,train
9314341,val
9314342,val
9314343,train
9314344,train
9314345,train
9314346,train
9314347,train
9314348,test
9314349,val
9314350,test
9314351,val
9314352,train
9314353,train
9314354,train
9314355,train
9314356,test
9314357,val
9314358,test
9314359,train
9314360,train
9314361,train
9314362,train
9314363,train
9314364,train
9314365,train
9314366,train
9314367,test
9314368,train
9314369,test
9314370,test
9314371,train
9314372,val
9314373,train
9314374,test
9314375,train
9314376,train
9314377,train
9314378,val
9314379,train
9314380,test
9314381,train
9314382,test
9314383,train
9314384,train
9314385,test
9314386,train
9314387,test
9314388,train
9314389,test
9314390,train
9314391,train
9314392,train
9314393,train
9314394,train
9314395,train
9314396,val
9314397,train
9314398,train
9314399,train
9314400,train
9314401,val
9314402,test
9314403,train
9314404,test
9314405,train
9314406,train
9314407,train
9314409,train
9314411,val
9314412,test
9314413,train
9314414,val
9314415,train
9314417,train
9314418,train
9314419,train
9314420,train
9314421,val
9314423,train
9314424,train
9314425,test
9314426,train
9314427,val
9314429,test
9314430,test
9314431,train
9314432,train
9314433,test
9314434,train
9314435,train
9314437,train
9314438,val
9314439,train
9314440,train
9314441,train
9314442,train
9314443,train
9314444,train
9314445,train
9314446,train
9314447,test
9314448,train
9314450,test
9314451,val
9314452,test
9314453,train
9314454,train
9314455,train
9314456,train
9314457,train
9314458,train
9314459,val
9314460,train
9314461,train
9314462,train
9314463,train
9314464,train
9314465,train
9314466,train
9314467,test
9314469,val
9314470,val
9314471,train
9314473,val
9314475,test
9314476,test
9314477,val
9314478,test
9314479,train
9314480,train
9314481,train
9314483,val
9314484,train
9314485,train
9314486,train
9314489,train
9314490,train
9314491,train
9314492,train
9314493,train
9314494,train
9314495,train
9314496,train
